wellName,datasetName,DEPT,DT,FACIES_2010_New,GR,NPHI,PHIE,RHOB,VCL
,,m,us/ft,unitless,gAPI,V/V,V/V,g/cm3,V/V
15_1-SD-3X,LQC,1734.375,110.63050079,-9999,176.70950317,0.3824999928,0,2.4630000591,1
15_1-SD-3X,LQC,1734.5,108.62999725,-9999,172.40339661,0.3440000117,0,2.4779999256,1
15_1-SD-3X,LQC,1734.625,105.05899811,-9999,159.68190002,0.3199999928,0,2.4489998817,1
15_1-SD-3X,LQC,1734.75,103.04499817,-9999,143.65679932,0.3659999967,0,2.4340000153,1
15_1-SD-3X,LQC,1734.875,104.05999756,-9999,152.44180298,0.3700000048,0,2.4340000153,1
15_1-SD-3X,LQC,1735,104.81749725,-9999,147.29130554,0.3984999955,0,2.4275000095,1
15_1-SD-3X,LQC,1735.125,105.57499695,-9999,142.13780212,0.4269999862,0,2.4210000038,1
15_1-SD-3X,LQC,1735.25,108.01699829,-9999,143.25799561,0.4709999859,0,2.3989999294,1
15_1-SD-3X,LQC,1735.375,110.18800354,-9999,129.89079285,0.4410000145,0,2.3900001049,1
15_1-SD-3X,LQC,1735.5,111.85600281,-9999,120.12270355,0.4320000112,0,2.4049999714,1
15_1-SD-3X,LQC,1735.625,113.76200104,-9999,135.94169617,0.4769999981,0,2.4010000229,1
15_1-SD-3X,LQC,1735.75,115.40699768,-9999,134.95320129,0.5080000162,0,2.3935000896,1
15_1-SD-3X,LQC,1735.875,117.05200195,-9999,133.96470642,0.5389999747,0,2.385999918,1
15_1-SD-3X,LQC,1736,116.79499817,-9999,148.65750122,0.5389999747,0,2.3880000114,1
15_1-SD-3X,LQC,1736.125,117.05000305,-9999,153.5296936,0.5550000072,0,2.3800001144,1
15_1-SD-3X,LQC,1736.25,116.39900208,-9999,144.77360535,0.5519999862,0,2.4079999924,1
15_1-SD-3X,LQC,1736.375,114.68900299,-9999,146.89129639,0.5019999743,0,2.423500061,1
15_1-SD-3X,LQC,1736.5,112.97899628,-9999,149.00849915,0.4519999921,0,2.4389998913,1
15_1-SD-3X,LQC,1736.625,108.80200195,-9999,149.21989441,0.3639999926,0,2.4159998894,1
15_1-SD-3X,LQC,1736.75,105.44100189,-9999,113.20290375,0.3370000124,0.1340000033,2.2999999523,0.4999000132
15_1-SD-3X,LQC,1736.875,101.86699677,-9999,132.86880493,0.3359999955,0,2.4030001163,1.0410000086
15_1-SD-3X,LQC,1737,99.26499939,-9999,130.5901947,0.3519999981,0,2.4249999523,1.0083999634
15_1-SD-3X,LQC,1737.125,99.584503174,-9999,138.48840332,0.3434999883,0,2.4354999065,1.1212999821
15_1-SD-3X,LQC,1737.25,99.903999329,-9999,146.38569641,0.3350000083,0,2.4460000992,1.2340999842
15_1-SD-3X,LQC,1737.375,99.442001343,-9999,138.3177948,0.398999989,0,2.4500000477,1
15_1-SD-3X,LQC,1737.5,99.782997131,-9999,137.76939392,0.3970000148,0,2.4360001087,1
15_1-SD-3X,LQC,1737.625,100.67299652,-9999,129.51519775,0.4250000119,0,2.4389998913,1
15_1-SD-3X,LQC,1737.75,101.94450378,-9999,131.98660278,0.4275000095,0,2.4319999218,1
15_1-SD-3X,LQC,1737.875,103.21600342,-9999,134.45809937,0.4300000072,0,2.4249999523,1
15_1-SD-3X,LQC,1738,105.34799957,-9999,141.24749756,0.4790000021,0,2.4240000248,1
15_1-SD-3X,LQC,1738.125,107.10600281,-9999,135.12879944,0.3869999945,0,2.4340000153,1
15_1-SD-3X,LQC,1738.25,110.66100311,-9999,130.21209717,0.4779999852,0,2.4289999008,1
15_1-SD-3X,LQC,1738.375,113.74099731,-9999,127.75499725,0.5159999728,0,2.4210000038,1
15_1-SD-3X,LQC,1738.5,114.13300323,-9999,127.10870361,0.4970000088,0,2.4110000134,1
15_1-SD-3X,LQC,1738.625,114.52500153,-9999,126.46219635,0.4779999852,0,2.4010000229,1
15_1-SD-3X,LQC,1738.75,113.71099854,-9999,126.80740356,0.5189999938,0,2.4019999504,1
15_1-SD-3X,LQC,1738.875,111.375,-9999,128.90330505,0.5609999895,0,2.4089999199,1
15_1-SD-3X,LQC,1739,106.6230011,-9999,141.37910461,0.4040000141,0,2.4130001068,1
15_1-SD-3X,LQC,1739.125,105.6894989,-9999,143.92919922,0.361499995,0,2.4045000076,1
15_1-SD-3X,LQC,1739.25,104.7559967,-9999,146.47779846,0.3190000057,0,2.3959999084,1.2353999615
15_1-SD-3X,LQC,1739.375,100.78099823,-9999,134.9355011,0.3370000124,0,2.3629999161,1.0705000162
15_1-SD-3X,LQC,1739.5,99.068000793,-9999,151.65649414,0.4050000012,0,2.4200000763,1
15_1-SD-3X,LQC,1739.625,98.742996216,-9999,141.24960327,0.40200001,0,2.4579999447,1
15_1-SD-3X,LQC,1739.75,99.321998596,-9999,140.48350525,0.4129999876,0,2.4649999142,1
15_1-SD-3X,LQC,1739.875,100.1989975,-9999,138.21220398,0.3950000107,0,2.4749999046,1
15_1-SD-3X,LQC,1740,101.0759964,-9999,135.94169617,0.3770000041,0,2.4849998951,1
15_1-SD-3X,LQC,1740.125,102.11199951,-9999,141.4407959,0.3810000122,0,2.4749999046,1
15_1-SD-3X,LQC,1740.25,105.1230011,-9999,163.05560303,0.4320000112,0,2.4820001125,1
15_1-SD-3X,LQC,1740.375,108.06500244,-9999,134.9526062,0.5080000162,0,2.4470000267,1
15_1-SD-3X,LQC,1740.5,112.32700348,-9999,143.11830139,0.5,0,2.4189999104,1
15_1-SD-3X,LQC,1740.625,113.25250244,-9999,148.23010254,0.4934999943,0,2.4135000706,1
15_1-SD-3X,LQC,1740.75,114.1780014,-9999,153.34469604,0.4869999886,0,2.4079999924,1
